,cell line,test,material,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,source,CID,Canonical_smiles,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,organism,cell type,morphology,tissue,disease,BSL
2822,SKOV-3,LDH,Fe3O4,72,200.0,50.569,21.06,-24.5,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2823,SKOV-3,LDH,Fe3O4,72,500.0,44.647,21.06,-24.5,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2824,SKOV-3,LDH,Fe3O4,72,10.0,96.583,59.72,-38.1,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2825,SKOV-3,LDH,Fe3O4,72,50.0,53.303,59.72,-38.1,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2826,SKOV-3,MTS,Fe3O4,6,400.0,63.946,30.0,-16.9,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2827,SKOV-3,MTS,Fe3O4,6,500.0,60.317,30.0,-24.5,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2828,SKOV-3,MTS,Fe3O4,24,5.0,94.712,94.5,17.5,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2829,SKOV-3,MTS,Fe3O4,24,25.0,73.558,94.5,17.5,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2830,SKOV-3,MTS,Fe3O4,24,50.0,29.487,94.5,17.5,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2831,SKOV-3,MTS,Fe3O4,24,100.0,21.314,94.5,17.5,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2832,SKOV-3,MTS,Fe3O4,24,10.0,57.358,94.5,17.5,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2833,SKOV-3,MTS,Fe3O4,24,20.0,45.652,94.5,17.5,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2834,SKOV-3,MTS,Fe3O4,24,40.0,36.957,94.5,17.5,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2835,SKOV-3,MTS,Fe3O4,24,80.0,24.582,94.5,17.5,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2836,SKOV-3,MTS,Fe3O4,24,100.0,21.07,94.5,17.5,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2837,SKOV-3,MTS,Fe3O4,24,100.0,89.482,19.1,-36.74,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2838,SKOV-3,MTS,Fe3O4,24,200.0,77.832,19.1,-36.74,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2839,SKOV-3,MTS,Fe3O4,24,300.0,47.087,19.1,-36.74,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2840,SKOV-3,MTS,Fe3O4,24,400.0,35.275,19.1,-36.74,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2841,SKOV-3,MTS,Fe3O4,24,500.0,31.877,19.1,-36.74,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2842,SKOV-3,MTS,Fe3O4,24,10.0,92.573,19.1,-36.74,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2843,SKOV-3,MTS,Fe3O4,24,50.0,71.33,19.1,-36.74,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,ovary,Adenocarcinoma,1
2844,hMSC,NRU,CuO,72,1.67,73.333,5.0,-10.33,2.298850575,2.67,0.337,1.35,original,14829,O=[Cu],17,79.545,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67942235663529,17.07,-0.1213,0.6865,1.6514114114799852,0.5075192189225524,0.0,0.0,0.0,0.7097596350416266,0.1230914909793327,0.0,0.0,0.0,0.3194805194805194,2.31948051948052,1.31948051948052,1.449561820293528,1.5302546803845516,Human,Human,fibroblast,bone,Normal,1
2845,hMSC,NRU,CuO,72,2.5,33.725,5.0,-10.33,2.298850575,2.67,0.337,1.35,original,14829,O=[Cu],17,79.545,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67942235663529,17.07,-0.1213,0.6865,1.6514114114799852,0.5075192189225524,0.0,0.0,0.0,0.7097596350416266,0.1230914909793327,0.0,0.0,0.0,0.3194805194805194,2.31948051948052,1.31948051948052,1.449561820293528,1.5302546803845516,Human,Human,fibroblast,bone,Normal,1
2846,hMSC,NRU,CuO,72,5.0,20.784,5.0,-10.33,2.298850575,2.67,0.337,1.35,original,14829,O=[Cu],17,79.545,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67942235663529,17.07,-0.1213,0.6865,1.6514114114799852,0.5075192189225524,0.0,0.0,0.0,0.7097596350416266,0.1230914909793327,0.0,0.0,0.0,0.3194805194805194,2.31948051948052,1.31948051948052,1.449561820293528,1.5302546803845516,Human,Human,fibroblast,bone,Normal,1
2847,hMSC,NRU,CuO,72,6.25,10.0,5.0,-10.33,2.298850575,2.67,0.337,1.35,original,14829,O=[Cu],17,79.545,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67942235663529,17.07,-0.1213,0.6865,1.6514114114799852,0.5075192189225524,0.0,0.0,0.0,0.7097596350416266,0.1230914909793327,0.0,0.0,0.0,0.3194805194805194,2.31948051948052,1.31948051948052,1.449561820293528,1.5302546803845516,Human,Human,fibroblast,bone,Normal,1
2848,hMSC,NRU,CuO,72,12.5,6.6667,5.0,-10.33,2.298850575,2.67,0.337,1.35,original,14829,O=[Cu],17,79.545,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67942235663529,17.07,-0.1213,0.6865,1.6514114114799852,0.5075192189225524,0.0,0.0,0.0,0.7097596350416266,0.1230914909793327,0.0,0.0,0.0,0.3194805194805194,2.31948051948052,1.31948051948052,1.449561820293528,1.5302546803845516,Human,Human,fibroblast,bone,Normal,1
2849,hMSC,NRU,CuO,72,1.67,92.745,20.0,-4.58,2.298850575,2.67,0.337,1.35,original,14829,O=[Cu],17,79.545,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67942235663529,17.07,-0.1213,0.6865,1.6514114114799852,0.5075192189225524,0.0,0.0,0.0,0.7097596350416266,0.1230914909793327,0.0,0.0,0.0,0.3194805194805194,2.31948051948052,1.31948051948052,1.449561820293528,1.5302546803845516,Human,Human,fibroblast,bone,Normal,1
2850,hMSC,NRU,CuO,72,2.5,92.549,20.0,-4.58,2.298850575,2.67,0.337,1.35,original,14829,O=[Cu],17,79.545,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67942235663529,17.07,-0.1213,0.6865,1.6514114114799852,0.5075192189225524,0.0,0.0,0.0,0.7097596350416266,0.1230914909793327,0.0,0.0,0.0,0.3194805194805194,2.31948051948052,1.31948051948052,1.449561820293528,1.5302546803845516,Human,Human,fibroblast,bone,Normal,1
2851,hMSC,NRU,CuO,72,5.0,93.137,20.0,-4.58,2.298850575,2.67,0.337,1.35,original,14829,O=[Cu],17,79.545,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67942235663529,17.07,-0.1213,0.6865,1.6514114114799852,0.5075192189225524,0.0,0.0,0.0,0.7097596350416266,0.1230914909793327,0.0,0.0,0.0,0.3194805194805194,2.31948051948052,1.31948051948052,1.449561820293528,1.5302546803845516,Human,Human,fibroblast,bone,Normal,1
2852,hMSC,CCK-8,Ca(HCO3)2,24,40.0,28.702,100.0,17.5,2.193,2.678333,-2.866,1.8,original,10176262,C(=O)(O)[O-].C(=O)(O)[O-].[Ca+2],48,162.11,6.0,2.0,0.0,2.0,4.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.72577149985115,120.72,-2.6054000000000004,21.8036,6.442896300278019,1.263710176427684,0.0,0.0,0.0,4.234527134041915,1.263710176427684,0.0,0.0,0.0,-0.2002597402597401,15.915234638151633,10.721306190260716,6541.99084080631,18.95912262727409,Human,Human,fibroblast,bone,Normal,1
2853,hMSC,CCK-8,Ca(HCO3)2,24,50.0,10.238,15.0,71.7,2.193,2.678333,-2.866,1.8,original,10176262,C(=O)(O)[O-].C(=O)(O)[O-].[Ca+2],48,162.11,6.0,2.0,0.0,2.0,4.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.72577149985115,120.72,-2.6054000000000004,21.8036,6.442896300278019,1.263710176427684,0.0,0.0,0.0,4.234527134041915,1.263710176427684,0.0,0.0,0.0,-0.2002597402597401,15.915234638151633,10.721306190260716,6541.99084080631,18.95912262727409,Human,Human,fibroblast,bone,Normal,1
2854,hMSC,CCK-8,Ca(HCO3)2,24,50.0,19.927,30.0,71.7,2.193,2.678333,-2.866,1.8,original,10176262,C(=O)(O)[O-].C(=O)(O)[O-].[Ca+2],48,162.11,6.0,2.0,0.0,2.0,4.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.72577149985115,120.72,-2.6054000000000004,21.8036,6.442896300278019,1.263710176427684,0.0,0.0,0.0,4.234527134041915,1.263710176427684,0.0,0.0,0.0,-0.2002597402597401,15.915234638151633,10.721306190260716,6541.99084080631,18.95912262727409,Human,Human,fibroblast,bone,Normal,1
2855,hMSC,CCK-8,Ca(HCO3)2,24,50.0,20.841,100.0,44.6,2.193,2.678333,-2.866,1.8,original,10176262,C(=O)(O)[O-].C(=O)(O)[O-].[Ca+2],48,162.11,6.0,2.0,0.0,2.0,4.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.72577149985115,120.72,-2.6054000000000004,21.8036,6.442896300278019,1.263710176427684,0.0,0.0,0.0,4.234527134041915,1.263710176427684,0.0,0.0,0.0,-0.2002597402597401,15.915234638151633,10.721306190260716,6541.99084080631,18.95912262727409,Human,Human,fibroblast,bone,Normal,1
2856,hMSC,CCK-8,Ca(HCO3)2,24,60.0,7.8611,15.0,71.7,2.193,2.678333,-2.866,1.8,original,10176262,C(=O)(O)[O-].C(=O)(O)[O-].[Ca+2],48,162.11,6.0,2.0,0.0,2.0,4.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.72577149985115,120.72,-2.6054000000000004,21.8036,6.442896300278019,1.263710176427684,0.0,0.0,0.0,4.234527134041915,1.263710176427684,0.0,0.0,0.0,-0.2002597402597401,15.915234638151633,10.721306190260716,6541.99084080631,18.95912262727409,Human,Human,fibroblast,bone,Normal,1
2857,hMSC,CCK-8,Ca(HCO3)2,24,60.0,16.453,30.0,71.7,2.193,2.678333,-2.866,1.8,original,10176262,C(=O)(O)[O-].C(=O)(O)[O-].[Ca+2],48,162.11,6.0,2.0,0.0,2.0,4.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.72577149985115,120.72,-2.6054000000000004,21.8036,6.442896300278019,1.263710176427684,0.0,0.0,0.0,4.234527134041915,1.263710176427684,0.0,0.0,0.0,-0.2002597402597401,15.915234638151633,10.721306190260716,6541.99084080631,18.95912262727409,Human,Human,fibroblast,bone,Normal,1
2858,hMSC,CCK-8,Ca(HCO3)2,24,60.0,17.185,100.0,44.6,2.193,2.678333,-2.866,1.8,original,10176262,C(=O)(O)[O-].C(=O)(O)[O-].[Ca+2],48,162.11,6.0,2.0,0.0,2.0,4.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.72577149985115,120.72,-2.6054000000000004,21.8036,6.442896300278019,1.263710176427684,0.0,0.0,0.0,4.234527134041915,1.263710176427684,0.0,0.0,0.0,-0.2002597402597401,15.915234638151633,10.721306190260716,6541.99084080631,18.95912262727409,Human,Human,fibroblast,bone,Normal,1
2859,hMSC,CCK-8,Ca(HCO3)2,24,80.0,7.6782,15.0,-53.9,2.193,2.678333,-2.866,1.8,original,10176262,C(=O)(O)[O-].C(=O)(O)[O-].[Ca+2],48,162.11,6.0,2.0,0.0,2.0,4.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.72577149985115,120.72,-2.6054000000000004,21.8036,6.442896300278019,1.263710176427684,0.0,0.0,0.0,4.234527134041915,1.263710176427684,0.0,0.0,0.0,-0.2002597402597401,15.915234638151633,10.721306190260716,6541.99084080631,18.95912262727409,Human,Human,fibroblast,bone,Normal,1
